fragment_smiles,source_label,n_conformers
CCC[C@@H](C[*:1])SC,ZINC000014589067,8
CCC[C@H](SC)[*:1],ZINC000014589067,7
O=C([C@@H]1CCSS1)[*:1],ZINC000032161945,3
C[C@H]1O[C@H]([*:1])C[C@H]1S,ZINC000100372231,4
C[C@@H]1C[C@@H]([*:1])[C@@H](C)O1,ZINC000100372231,4
C[C@@H]1C[C@@H](S)[C@@H]([*:1])O1,ZINC000100372231,3
CC(C)[C@@H](O)[*:1],ZINC000014887294,3
CC(C)[C@@H](O)C[*:1],ZINC000014887294,4
CC(C)[C@@H](O)CC[*:1],ZINC000014887294,6
CS/C=C\C#C[*:1],ZINC000014593666,3
Cc1nc([*:1])c(C)s1,ZINC000096116275,1
C=C/C=C/C=C/[*:1],ZINC000085541192,1
CN(CC(=O)O)[*:1],ZINC000000895466,3
Cn1nccc1[*:1],ZINC000217914514,1
IC[*:1],ZINC000252693530,1
C1CN[C@@H](C[*:1])C1,ZINC000077287124,4
CC([C@@H](S)CO)[*:1],ZINC000034257028,5
OC[C@H](S)[*:1],ZINC000034257028,3
CC(C)[C@H](CO)[*:1],ZINC000034257028,6
CC(C)[C@@H](S)[*:1],ZINC000034257028,3
CC(C)[C@@H](S)C[*:1],ZINC000034257028,6
CC(C)[C@H](C)/C=C\[*:1],ZINC000257531899,5
N/C(C[*:1])=N\O,ZINC000017744670,2
N/C(=N\O)[*:1],ZINC000017744670,1
N/C(=C\[*:1])C(F)(F)F,ZINC000017730576,1
C[C@@H](N)C[*:1],ZINC000003639348,3
CC[C@H](N)[*:1],ZINC000003639348,3
CCCCO[C@@H](C)[*:1],ZINC000003130514,8
O=C(NCC1CC1)[*:1],ZINC000049171615,5
CC[C@@](O)(C(=O)O)[*:1],ZINC000000895339,3
CC[C@](O)(C(C)=O)[*:1],ZINC000000895339,4
CN1C(=O)CC[C@H]1[*:1],ZINC000005967123,2
C=CC/C(C)=C/[*:1],ZINC000261496618,4
CC(=C/C=O)/C=C/[*:1],ZINC000012953146,2
C/C(=C/C=O)[*:1],ZINC000012953146,2
C/C=C\SC[*:1],ZINC000014680216,3
C/C=C\SC[C@@H](N)[*:1],ZINC000014680216,7
CCCCN[*:1],ZINC000002492143,6
CCCCNC[*:1],ZINC000002492143,7
C[C@@](N)(C(=O)O)[*:1],ZINC000019507543,1
C/C(O)=N/[*:1],ZINC000015122309,1
COC(=O)[C@@](C)(N)[*:1],ZINC000037459669,2
O=C1CC[C@@H]([*:1])N1,ZINC000004100872,2
CC[C@H](O)[C@@H](O)[*:1],ZINC000027645284,4
CC[C@H](O)[C@@H](O)C[*:1],ZINC000027645284,7
O=C(CO)[C@@H](O)[*:1],ZINC000261499640,4
C[C@@H](CO)CCC[*:1],ZINC000257621616,8
C[C@@H](CO)CC[*:1],ZINC000257621616,9
O=NOC[*:1],ZINC000005650763,2
O=NO[*:1],ZINC000005650763,2
C#CC#C[C@H](O)[*:1],ZINC000257451973,1
C#CC#C[C@H](O)C[*:1],ZINC000257451973,3
CC[C@H](O)/C=C/[*:1],ZINC000014494726,4
OCC[C@H](O)C#C[*:1],ZINC000015270336,6
OCC[C@H](O)[*:1],ZINC000015270336,5
C#CC#C[C@@H](O)C[*:1],ZINC000015270336,3
N=C(N)NS(=O)(=O)[*:1],ZINC000150341382,3
O[C@H](CCS)[*:1],ZINC000004533096,5
C1CCC(NC[*:1])C1,ZINC000150344865,4
C[C@@H](N)[C@H](O)[*:1],ZINC000000034158,3
CO/N=C(\C)[*:1],ZINC000253502327,1
O=C(O)[C@](O)(CO)[*:1],ZINC000014491747,3
CSC(=O)N[*:1],ZINC000013379106,2
CSC(=O)NC[*:1],ZINC000013379106,4
OCCOCCN[*:1],ZINC000604403954,8
O=C(O)C/C=C\C[*:1],ZINC000085836513,5
O=C(O)C/C=C\[*:1],ZINC000085836513,3
CC[C@](C)(O)CC[*:1],ZINC000001850730,5
CC(C)(C)NC(=O)[*:1],ZINC000225439593,1
ClC(Cl)(Cl)C[*:1],ZINC000003860797,1
OCC(Cl)(Cl)[*:1],ZINC000003860797,3
C=C(C)/C=C/C[*:1],ZINC000103571652,3
C=CC[C@@H](C=O)[*:1],ZINC000038611873,5
CCCCC(=O)N[*:1],ZINC000003894213,5
C(=C\[*:1])/c1cccs1,ZINC000012407155,2
CC(=O)C[C@H](O)[*:1],ZINC000014500541,7
Cc1nc([*:1])oc1C,ZINC000032163576,1
CC(C)CCS[*:1],ZINC000002309279,6
C[C@@H](C=O)CCC[*:1],ZINC000002036787,7
CN[C@H](C)[C@H](O)[*:1],ZINC000000056400,7
CN[C@H](C)/C(O)=N/[*:1],ZINC000100771538,7
C[C@H]([C@H](O)C(=O)O)[*:1],ZINC000001695855,3
CCC(=O)NCC[*:1],ZINC000002128356,5
CC(C)=C(CO)[*:1],ZINC000085592760,3
CC(C)=C(CO)C[*:1],ZINC000085592760,6
FC(F)O[*:1],ZINC000217731696,1
FC(F)[*:1],ZINC000217731696,1
N[C@@H](CO)C(=O)C[*:1],ZINC000056870932,6
N[C@@H](CO)C(=O)[*:1],ZINC000056870932,6
Cc1nc(C[*:1])co1,ZINC000032163579,2
Cc1nc([*:1])co1,ZINC000032163579,1
CC(C)(C=O)[*:1],ZINC000096023597,1
C=CCS[*:1],ZINC000002095559,6
C[C@@H]([C@@H](C)O)[C@H](N)[*:1],ZINC000001608541,5
C[C@@H]1N=C([*:1])CO1,ZINC000031274105,1
CC1=N[C@@H]([*:1])OC1,ZINC000031274105,1
C[C@H]1CCCC[C@H]1[*:1],ZINC000169766694,2
C=C[C@H](O)/C=C/[*:1],ZINC000085831972,5
O=C(c1ccco1)[*:1],ZINC000001641352,2
CCCCC(=O)C[*:1],ZINC000085589807,10
C=C(C(C)(C)C)[*:1],ZINC000257527257,1
C=C(C[*:1])C(C)(C)C,ZINC000257527257,3
O=[N+]([O-])C[*:1],ZINC000014614116,1
O=[N+]([O-])CC[*:1],ZINC000014614116,4
C[C@@H]1CCCC[C@@H]1[*:1],ZINC000252584890,3
C[C@H](CCOC=O)[*:1],ZINC000001677787,7
CN1CCC[C@H]1C[*:1],ZINC000038439057,6
O=C(O)C(=O)N[*:1],ZINC000014855858,1
O[C@H](CCl)[C@@H](O)[*:1],ZINC000086035388,6
C=C[C@](C)(O)CO[*:1],ZINC000225461974,7
N[C@H](CS(=O)(=O)O)[*:1],ZINC000003861739,3
Cc1nccn1[*:1],ZINC000952844603,1
C/C(=C/C=C\[*:1])CO,ZINC000015120363,3
CC(C)C[C@@H](O)[*:1],ZINC000257415141,5
CSCCCCC[*:1],ZINC000014593608,9
C/C(=C\[*:1])[C@H](O)CO,ZINC000015120788,5
O[C@@H]1CCC[C@@H]([*:1])C1,ZINC000001712308,2
C[C@@H]1CCC[C@@H]([*:1])C1,ZINC000001712308,1
C[C@@H]1CCCCN1[*:1],ZINC000252587077,2
O=[P@]1(O)OC[C@H]([*:1])O1,ZINC000040164576,2
C/C(=C/C[*:1])CCO,ZINC000086050410,7
C/C(=C/[*:1])CCO,ZINC000086050410,5
CC(=O)C(=O)[*:1],ZINC000001532732,1
CC1=C([*:1])C(=O)CC1,ZINC000004467398,1
OC1=NOC[C@@H]1[*:1],ZINC000034676244,1
C/C=C(/CNCC)[*:1],ZINC000085595212,8
C[C@H]([C@@H](O)CO)[*:1],ZINC000002037829,5
C[C@@H](O)[C@H](CO)[*:1],ZINC000002037829,6
C[C@@H](O)[C@@H](O)[*:1],ZINC000002037829,3
C[C@@H](O)[C@@H](O)C[*:1],ZINC000002037829,5
C[C@](O)(CO)[C@@H](O)[*:1],ZINC000257392418,6
O=C1NC=N[C@H]1C[*:1],ZINC000003650146,3
O=C1NC=N[C@H]1[*:1],ZINC000003650146,1
CC(=O)[C@H](O)C[*:1],ZINC000100469657,5
O=C(O[*:1])C(F)(F)F,ZINC000245338873,1
N[C@H](CO)C[*:1],ZINC000000388731,6
C=C1C(=O)OC[C@@H]1[*:1],ZINC000013366375,2
COCCC(=O)N[*:1],ZINC000020467119,5
CCC[S@](=O)[*:1],ZINC000014590165,5
CC[C@@H](SSC)[*:1],ZINC000014590165,7
OCCCC[C@H](O)[*:1],ZINC000095618156,9
CC[S@](=O)[*:1],ZINC000025725630,3
CC[S@](=O)C[*:1],ZINC000025725630,2
CO[C@H](CO)[*:1],ZINC000150348309,3
CO[C@H](CO)C[*:1],ZINC000150348309,6
CO[C@H](CO)CC[*:1],ZINC000150348309,9
C[C@H](CC=O)CC[*:1],ZINC000005841087,7
C[C@H](CC=O)C[*:1],ZINC000005841087,6
C[C@H](CC=O)[*:1],ZINC000005841087,3
CCC[C@@H](CC=O)[*:1],ZINC000005841087,6
CCC[C@H](C)C[*:1],ZINC000005841087,7
Cc1nc(C[*:1])cs1,ZINC000604405051,2
CC(C)(CC#N)[*:1],ZINC000014489023,1
CC(C)(CC#N)O[*:1],ZINC000014489023,5
O=C(O)C/C=C/[*:1],ZINC000085589574,2
C=CC(=O)[*:1],ZINC000001850834,2
C=CC(=O)C[*:1],ZINC000001850834,5
C=CC(=O)CC[*:1],ZINC000001850834,8
C=CC(=O)CCC[*:1],ZINC000001850834,7
CC(CCS)[*:1],ZINC000003860936,5
CC1(C)O[C@H]1CO[*:1],ZINC000000518644,5
Nc1ccccc1[*:1],ZINC000001599253,1
C1CC(O[*:1])CCN1,ZINC000085628083,4
S=C=NCC/C=C/[*:1],ZINC000029466069,5
C[S@@](=O)/C=C/C[*:1],ZINC000029466069,6
C[S@@](=O)/C=C/CC[*:1],ZINC000029466069,9
CC[C@@H](C)NC(=O)[*:1],ZINC000000489235,3
OCC/C=C\CC[*:1],ZINC000012358877,9
OCC/C=C\C[*:1],ZINC000012358877,7
OCC/C=C\[*:1],ZINC000012358877,6
NCC[C@H](C(=O)O)[*:1],ZINC000053122793,6
NCC[C@@H](N)[*:1],ZINC000053122793,6
CC(=O)/C=C/C=C\[*:1],ZINC000013340653,2
C[C@H]1C(=O)OC[C@@H]1[*:1],ZINC000254077887,2
n1n[nH]c(O[*:1])n1,ZINC000030691055,1
n1n[nH]c([*:1])n1,ZINC000030691055,1
C1=C[C@H]([*:1])CN1,ZINC000013480025,2
C[C@@H]1[C@H]([*:1])CO[C@@H]1O,ZINC000004995650,3
C[C@H](CN(C)C)[*:1],ZINC000002018982,4
NNC(=O)CO[*:1],ZINC000002427580,4
NNC(=O)C[*:1],ZINC000002427580,1
NNC(=O)[*:1],ZINC000002427580,1
C=C(C)[C@@H](CC)[*:1],ZINC000256427317,6
C=C(C)[C@@H](CC)C[*:1],ZINC000256427317,7
O=C1NCCC[C@H]1[*:1],ZINC000004342580,2
CC1=CCC([*:1])=CC1,ZINC000000967594,2
CC(C)(O)C[C@H](O)[*:1],ZINC000012496959,7
C1CS[C@H]([*:1])C1,ZINC000032163940,2
CC(=O)NC[C@H](O)[*:1],ZINC000013438047,6
S=C=NCCCS[*:1],ZINC000001850039,9
CN(C)CCN(C)[*:1],ZINC000020464914,5
NCCNCC[*:1],ZINC000019230152,10
NCCNC[*:1],ZINC000019230152,8
NCCN[*:1],ZINC000019230152,4
NCCCCN[*:1],ZINC000002515947,9
NCCCCNC[*:1],ZINC000002515947,9
CC/C(C)=C/C[*:1],ZINC000012495221,5
CC/C(C)=C/CC[*:1],ZINC000012495221,7
CC[C@H](C[*:1])OC=O,ZINC000095618245,7
CC[C@@H](OC=O)[*:1],ZINC000095618245,3
CC1=CC(=O)[C@H]([*:1])O1,ZINC000100826168,2
C[C@H]1CO[C@@H]([*:1])O1,ZINC000000295922,1
O=C[C@H](O)[C@H](O)[*:1],ZINC000257430511,4
C[C@H](CO)CCN[*:1],ZINC000034660469,10
C/C=C/S[C@H](CC)[*:1],ZINC000014680304,9
C[C@H](O)CNCO[*:1],ZINC000085488650,9
CNC(=N)NCO[*:1],ZINC000085489719,5
CC(C)CNC(=O)[*:1],ZINC000013838501,6
SCc1ccc([*:1])o1,ZINC000032154769,2
OCC=C=CCC[*:1],ZINC000014494950,8
OCC=C=CC[*:1],ZINC000014494950,8
OCC=C=C[*:1],ZINC000014494950,5
COC[C@@](C)(O)[*:1],ZINC000014689084,4
COCCO[C@H](C)[*:1],ZINC000095619609,7
C[C@H](NC[*:1])C(=O)O,ZINC000013309777,4
C[C@H](N[*:1])C(=O)O,ZINC000013309777,3
C/C(=C\C=C\C=O)[*:1],ZINC000015120854,2
c1coc(CN[*:1])c1,ZINC000067897843,5
OCC(CO)O[*:1],ZINC000014507211,5
CC(C)NC[C@H](O)[*:1],ZINC000004024392,6
Cc1cc(=O)n([*:1])[nH]1,ZINC000100006441,1
C1CC[C@H](C[*:1])OC1,ZINC000005719152,5
C1O[C@@H]1CO[*:1],ZINC000012360009,6
C1O[C@@H]1C[*:1],ZINC000012360009,3
C1O[C@@H]1[*:1],ZINC000012360009,1
C=C(C)[C@@H](C)[*:1],ZINC000118936913,2
C=C(C)[C@@H](C)C[*:1],ZINC000118936913,5
C=C(C)[C@@H](C)CC[*:1],ZINC000118936913,5
O=C(O)[C@H]1CCN1[*:1],ZINC000071758297,2
C[C@@H]1CC[C@H]([*:1])NC1,ZINC000070691661,2
CC1(C)O[C@H]1C(=O)[*:1],ZINC000072124782,2
PO[*:1],ZINC000100772453,1
P[*:1],ZINC000100772453,1
CCC(=O)C#C[*:1],ZINC000085583426,3
CNC(=O)S[*:1],ZINC000001532279,2
CNC(=O)SC[*:1],ZINC000001532279,4
CC(=O)NCCN[*:1],ZINC000012603055,7
COC(=O)NC[*:1],ZINC000014444005,3
CC(=O)OC[C@@H](C)[*:1],ZINC000002034319,8
C[C@H]([C@H](C)O)[C@H](N)[*:1],ZINC000005759723,6
C=C(Cl)[*:1],ZINC000008792402,1
C=C(Cl)C[*:1],ZINC000008792402,2
C=C(Cl)CO[*:1],ZINC000008792402,5
CC/C=C\C/C=C/[*:1],ZINC000014614335,7
CC[C@H](O)C[C@@H](O)[*:1],ZINC000085589593,9
CCC[C@H](S)CC[*:1],ZINC000014589059,8
CCC[C@H](S)C[*:1],ZINC000014589059,7
CCC[C@H](S)[*:1],ZINC000014589059,5
CCCC#C[*:1],ZINC000013433525,2
CCCC#CC#C[*:1],ZINC000013433525,2
CCNC(=O)N[*:1],ZINC000072321393,3
C=C([C@@H](C)CO)[*:1],ZINC000257407902,5
C=C(C[*:1])[C@@H](C)CO,ZINC000257407902,8
C[C@@H](C(=O)O)C(=O)[*:1],ZINC000006032434,3
CC(=O)[C@H](C(=O)O)[*:1],ZINC000006032434,8
Cc1ccc([*:1])n1C,ZINC000001574315,1
Cc1ccc(C)n1[*:1],ZINC000001574315,1
CN[C@@H](C[*:1])C(=O)O,ZINC000008466416,6
C=C(C)[C@@H](O)CO[*:1],ZINC000003594419,7
CN(C)CC(C)(C)[*:1],ZINC000003684131,2
O=C(C#C[*:1])CCO,ZINC000085857830,4
O=C(CCO)[*:1],ZINC000085857830,5
CC1=N[C@@H]([*:1])S[C@@H]1C,ZINC000029786613,2
Cc1cncc([*:1])n1,ZINC000005863713,1
Cc1nc(C)c([*:1])o1,ZINC000032163565,1
C[C@@H]1C[C@@H]([*:1])OC1=O,ZINC000031163344,2
C/C(=C\O)C(=O)O[*:1],ZINC000100773304,2
C/C(=C\O)[*:1],ZINC000100773304,1
C=CCSC[*:1],ZINC000002517162,7
C=CCSC[C@H](N)[*:1],ZINC000002517162,9
OC[C@@H](O)C[C@H](O)[*:1],ZINC000003979024,9
CS[S@](=O)C[*:1],ZINC000014590139,7
CS[S@](=O)[*:1],ZINC000014590139,3
C=CC[S@@](=O)S[*:1],ZINC000014590139,8
C/C=C/C(=O)[*:1],ZINC000002566373,2
Cn1nnc([*:1])n1,ZINC000253412107,1
C[C@@H](OC=O)[*:1],ZINC000001597294,1
CC1(C)OC[C@@H]([*:1])O1,ZINC000012659366,1
C[C@@]1([*:1])CCC(=O)O1,ZINC000685935304,1
ClC(Cl)=C[*:1],ZINC000000074742,1
OC1COC([*:1])OC1,ZINC000000403119,2
CCC(=O)CCC[*:1],ZINC000001586745,8
CCC(=O)CC[*:1],ZINC000001586745,6
NC[C@@H](O)CS[*:1],ZINC000004027790,9
NC[C@@H](O)C[*:1],ZINC000004027790,6
CC(CS)[*:1],ZINC000005008005,2
c1nc(CN[*:1])c[nH]1,ZINC000077264437,5
O=C1C[C@H](O)[C@@H]([*:1])O1,ZINC000004095906,2
COCCCCN[*:1],ZINC000150344776,9
C[C@H](O)CCC[*:1],ZINC000004218504,7
C[C@@H](CC=O)CC[*:1],ZINC000257443812,8
C[C@@H](CC=O)C[*:1],ZINC000257443812,6
C[C@@H](CC=O)[*:1],ZINC000257443812,4
CCOC(=O)/C=C\[*:1],ZINC000017197580,5
c1cc(C[*:1])c[nH]1,ZINC000095620532,2
c1cc([*:1])c[nH]1,ZINC000095620532,1
c1ccn(CC[*:1])c1,ZINC000409414609,3
C=CCCC(=O)O[*:1],ZINC000001995085,7
CCC[C@](C)(O)[*:1],ZINC000253504480,3
C[C@@H](C(=O)C(=O)O)[*:1],ZINC000001529662,3
O=C1CCS[C@@H]1C[*:1],ZINC000032175845,5
O=C1CCS[C@@H]1[*:1],ZINC000032175845,2
C[C@H](NC(C)(C)C)[*:1],ZINC000002570889,2
C[C@H](O)CCS[*:1],ZINC000039260232,7
CSCC[C@@H](O)[*:1],ZINC000039260232,8
CSCC[C@H](C)[*:1],ZINC000039260232,8
CS[S@@](=O)/C=C\[*:1],ZINC000014590136,8
CS[S@@](=O)[*:1],ZINC000014590136,3
C/C=C\[S@](=O)S[*:1],ZINC000014590136,6
CC[C@@H](N)[*:1],ZINC000000901329,3
O[C@@H]1CS[C@H]([*:1])CS1,ZINC000001691984,2
C[C@H](O)CC(=O)C[*:1],ZINC000257551525,4
C[C@H](O)CC(=O)[*:1],ZINC000257551525,5
COC(CC[*:1])OC,ZINC000002384643,8
C=C(C)[C@H](O)CC[*:1],ZINC000257447088,6
C[C@H]1CC=C([*:1])CC1,ZINC000014588732,3
C[C@@H]1O[C@]1(C)[*:1],ZINC000013459223,1
O=CC/C=C/CC[*:1],ZINC000086040403,8
O=CC/C=C/C[*:1],ZINC000086040403,7
O=CC/C=C/[*:1],ZINC000086040403,3
C/C(=C\CO)[C@@H](O)[*:1],ZINC000077257263,6
CC[C@@H](C)[C@@H](NC)[*:1],ZINC000100772949,7
CSC(=O)[*:1],ZINC000002004049,2
O=C(CCS)[*:1],ZINC000005196560,4
C[C@H](N(O)C(N)=O)[*:1],ZINC000095617653,3
NC(=O)N(O)[*:1],ZINC000095617653,2
CC(C)C[C@](C)(O)[*:1],ZINC000002164100,6
CC(=O)/C=C/CC[*:1],ZINC000100221021,8
C[C@@H](S)CC(=O)O[*:1],ZINC000034049919,7
C[C@@H](S)C[*:1],ZINC000034049919,3
C=C[C@@H](O)CCC[*:1],ZINC000014512615,7
C[C@@H]1O[C@H]([*:1])C[C@@H]1O,ZINC000013818253,2
C=CC[C@H](C)[*:1],ZINC000014592827,5
C[C@H](CC(=O)O)[*:1],ZINC000034205088,3
CSCO[*:1],ZINC000096023839,5
CC(=O)O[C@H](CO)[*:1],ZINC000015270284,3
N[C@H]1CO[C@@H]([*:1])[C@@H]1O,ZINC000514288031,1
CC(O)(CC(=O)O)[*:1],ZINC000000001669,6
COCCCO[*:1],ZINC000095618176,8
Cc1ccsc1[*:1],ZINC000013654042,1
C/C(=C/C(=O)O)C[*:1],ZINC000085991761,3
NCO[*:1],ZINC000085625286,2
CC/C=C/C/C=C\[*:1],ZINC000014639163,6
C/C=C\[C@@H](C(=O)O)[*:1],ZINC000030731330,5
C/C=C\[C@H](CCC)[*:1],ZINC000030731330,8
C[C@H](CC(=O)O)C[*:1],ZINC000015266626,6
C=C1C=C[C@@H]([*:1])CC1,ZINC000062233814,2
CC(C)C[C@@H](O)C[*:1],ZINC000001849803,5
c1csc(CC[*:1])c1,ZINC000001631214,7
N#CO/C(S)=N\C[*:1],ZINC000257498801,4
N#CO/C(S)=N\[*:1],ZINC000257498801,2
O=C1C[C@@H](O)[C@H]([*:1])O1,ZINC000013462310,3
OCC(=CC[*:1])CO,ZINC000253589677,6
OCC(=C[*:1])CO,ZINC000253589677,7
CC[C@@H](C)O[*:1],ZINC000014916929,3
O[C@H]1CN[C@@H]([*:1])C1,ZINC000095617736,2
C/C=C\[S@](=O)[*:1],ZINC000014680224,4
C/C=C\[S@](=O)C[*:1],ZINC000014680224,6
O=C1CCC(=O)N1[*:1],ZINC000001110867,1
N[C@@H](CCCC=O)[*:1],ZINC000001529204,9
CC1=CC[C@]2([*:1])C[C@H]12,ZINC000100823531,1
CO[C@@H](C)OCC[*:1],ZINC000014589727,3
CO[C@@H](C)OC[*:1],ZINC000014589727,3
CO[C@@H](C)O[*:1],ZINC000014589727,1
C[C@H]1SS[C@@H](C[*:1])S1,ZINC000095620586,3
C[C@H]1SS[C@@H]([*:1])S1,ZINC000095620586,1
C=CC(=O)C#C[*:1],ZINC000085831682,2
NCC(=O)NC(=O)[*:1],ZINC000013514835,2
O=C[C@H](CCCO)[*:1],ZINC000085509974,8
CNC(=N)NCC[*:1],ZINC000001649339,5
C[C@@H]1O[C@@H]1[*:1],ZINC000085616672,1
C[N+](C)(C)CC(=O)[*:1],ZINC000001529481,2
CC(C)(O)C[C@@H](O)[*:1],ZINC000040164256,7
O=CCCS[*:1],ZINC000001733699,9
CCCC[C@H](CO)[*:1],ZINC000001640892,9
C[C@@H]1C=C([*:1])C(=O)O1,ZINC000013463079,1
O=C1C[C@@H]([*:1])CO1,ZINC000006030659,2
SCCCCCC[*:1],ZINC000012358644,9
SCCCCC[*:1],ZINC000012358644,10
COC(C)(C)C[*:1],ZINC000523042453,6
O=C1CCN([*:1])CC1,ZINC000061992809,2
NCC[C@H](O)[*:1],ZINC000095618363,5
NCC[C@H](O)C[*:1],ZINC000095618363,8
CC1=C([*:1])COC1=O,ZINC000031165454,1
C[C@H](O)[C@H](O)CC[*:1],ZINC000031165454,9
O[C@H]1[C@H]([*:1])OC[C@@H]1O,ZINC000248259052,1
SC1=NCC[C@H]1[*:1],ZINC000006576347,2
CS[C@H](C)C[*:1],ZINC000043618605,6
CC[C@@H]([S@@](C)=O)[*:1],ZINC000014593751,6
C[S@](=O)/C=C\[*:1],ZINC000014593401,3
C[S@](=O)/C=C\C#C[*:1],ZINC000014593401,4
CCCSCC[*:1],ZINC000001718826,7
COC(=O)[C@H](OC)[*:1],ZINC000031168788,2
C(C[*:1])c1nn[nH]n1,ZINC000828237951,3
C(c1nn[nH]n1)[*:1],ZINC000828237951,2
n1nc([*:1])n[nH]1,ZINC000828237951,1
CC(/C=C\CO)=C/[*:1],ZINC000257426728,2
NC(=NO)N[*:1],ZINC000004096974,2
NC(=NO)NC[*:1],ZINC000004096974,3
NC(=NO)NCC[*:1],ZINC000004096974,7
CCSSCCC[*:1],ZINC000002581431,10
CCSSCC[*:1],ZINC000002581431,8
CCCCSSC[*:1],ZINC000002581431,10
CSC(=O)OC[*:1],ZINC000070450870,5
CSC(=O)O[*:1],ZINC000070450870,2
C[C@@H]([C@@H](O)CO)[*:1],ZINC000169289415,6
N#CCCCCC[*:1],ZINC000006019708,7
N#CCCCC[*:1],ZINC000006019708,7
CN(C)S(=O)(=O)C[*:1],ZINC000263585619,5
CN(C)S(=O)(=O)[*:1],ZINC000263585619,3
Cc1oc([*:1])cc1S,ZINC000002002624,1
Cc1cc(S)c([*:1])o1,ZINC000002002624,1
C1=C([*:1])CCO1,ZINC000002009758,1
CC(C)C[C@H](O)C[*:1],ZINC000003649919,8
COCC/C=C/[*:1],ZINC000085645926,7
CC(C)(CC(=O)O)[*:1],ZINC000004260809,2
C[C@H]1CC=C([*:1])C1=O,ZINC000085947795,2
C/C=C/C(=O)O[*:1],ZINC000025695868,2
C/C=C/C(=O)OC[*:1],ZINC000025695868,3
SC1=CS[C@@H]([*:1])C1,ZINC000100828528,2
C[C@H]1CC([*:1])=CS1,ZINC000100828528,2
C[C@@H](CO)C[C@@H](C)[*:1],ZINC000015119986,9
CC[C@H](C)C[C@@H](C)[*:1],ZINC000015119986,9
C[C@H](S[*:1])[C@@H](C)S,ZINC000005299005,5
C[C@H](S[*:1])[C@@H](C)O,ZINC000005299005,6
CC(CC=O)[*:1],ZINC000000896832,4
O=C(O)[C@@H](NO)[*:1],ZINC000000901599,3
ON[*:1],ZINC000000901599,1
O=C(O)[C@H](C[*:1])NO,ZINC000000901599,5
C/C=C/C=C/C=C/[*:1],ZINC000253398436,1
CCc1csc([*:1])n1,ZINC000013437581,3
O=C(O)/C(Cl)=C\[*:1],ZINC000004654823,1
O=C(O)[C@@H](Cl)C(=O)[*:1],ZINC000004654823,4
O=C(O)[C@@H](Cl)[*:1],ZINC000004654823,3
O=C1C[C@@](O)([*:1])CO1,ZINC000031167150,2
C[C@H]1CO[C@](C)([*:1])O1,ZINC000006037917,2
Cc1ccc([*:1])nc1,ZINC000090516648,1
C[C@H]1O[C@H]([*:1])C[C@@H]1S,ZINC000100776197,2
C[C@@H]1C[C@H]([*:1])[C@@H](C)O1,ZINC000100776197,1
C[C@@H]1C[C@H](S)[C@@H]([*:1])O1,ZINC000100776197,1
O=C1CN([*:1])C(=O)N1,ZINC000005966178,2
C[C@@](O)(C1CC1)[*:1],ZINC000245226013,3
C[C@](N)(C(=O)O)[*:1],ZINC000019483892,1
CC[C@H]([S@@](C)=O)[*:1],ZINC000014593739,6
C[C@H](CO)OC[*:1],ZINC000000404384,6
C[C@H](CO)O[*:1],ZINC000000404384,3
C[C@H](O)CO[C@H](C)[*:1],ZINC000000404384,5
CC(C)(C[*:1])C(=O)O,ZINC000014649212,5
C1CCC(CC[*:1])C1,ZINC000085624862,6
C[C@@H](O)COC(=O)[*:1],ZINC000100828625,7
CC/C=C/C[C@@H](O)[*:1],ZINC000012496559,7
OC[C@H]1CN[C@@H]([*:1])C1,ZINC000014491652,4
CC(=O)/C=C(\C)[*:1],ZINC000100758619,2
CC(=O)/C=C(\C)N[*:1],ZINC000100758619,3
CC(/C=C/[*:1])=C\C=O,ZINC000004228262,2
C/C(=C\C=O)[*:1],ZINC000004228262,2
C1=C[C@@H]2O[C@@H]2C=C1[*:1],ZINC000005133096,1
C/C=C(\C)[C@H](O)[*:1],ZINC000257413647,3
C[S@@](=O)/C=C\[*:1],ZINC000014593402,3
C[S@@](=O)/C=C\C#C[*:1],ZINC000014593402,4
CC(=O)OC[C@@H](O)[*:1],ZINC000001667422,5
C[C@@H](CCOC=O)[*:1],ZINC000002041121,9
CN1CCOC[C@H]1[*:1],ZINC000072322078,3
C[C@@H](O)CC[C@H](O)[*:1],ZINC000015221893,5
CC(=O)[C@@H](S)C[*:1],ZINC000004802621,7
CC[C@@H](C(C)=O)[*:1],ZINC000004802621,5
CC[C@H](S)C(=O)[*:1],ZINC000004802621,5
C1O[C@H]1[*:1],ZINC000095911471,1
OCC[C@H](O)[C@@H](O)[*:1],ZINC000001694565,7
CCC[C@H](Br)[*:1],ZINC000118918291,6
C1=N[C@H]([*:1])CCC1,ZINC000000895235,1
CN(C)C1([*:1])COC1,ZINC000067898253,3
CC(C)(C)CCC[*:1],ZINC000085972319,5
CC[C@@H](C)[C@H](O)[*:1],ZINC000014414834,6
CS(=O)(=O)CSC[*:1],ZINC000014649391,6
CSSCS[*:1],ZINC000014649391,9
CS(=O)(=O)CS[*:1],ZINC000014649391,5
CSSCSC[*:1],ZINC000014649391,8
CSSCSCS[*:1],ZINC000014649391,10
C1CSC([*:1])S1,ZINC000001757816,2
C/C(=C/CN[*:1])CO,ZINC000040165528,8
C[C@H](C=O)CCC[*:1],ZINC000095619727,6
Nc1cccc([*:1])c1,ZINC000000122891,1
CCCSSCC[*:1],ZINC000013380457,10
