framework_scaffold	count
c1ccc(cc1)/C=C/COC[C@H]2CC[C@@H]([C@H](O2)OC3=C(Oc4ccccc4C3)c5ccccc5)OC/C=C/c6ccccc6	1
c1ccc(cc1)[C@H]2C[C@@]23CCC[C@@]4(C3)C[C@@H]4c5ccccc5	1
c1ccc2c(c1)CN(C=N2)CCCCNCCc3ccccn3	1
C1[C@@H]2[C@H]3C[C@@H]4[C@@H]2[C@@H]5[C@@H]1[C@H]3[C@@H]4C5	1
c1cocc1CC[C@H]2CCC[C@H]3[C@H]2CCCC3	1
c1ccc(cc1)C[C@@H]2C(=CCO2)c3ccccc3	1
c1ccc(cc1)/C=C/CO[C@H]2CC[C@@H]3[C@H]4CC[C@@H]5CCC[C@@H]5[C@@H]4CC=C3C2	1
c1ccc2c(c1)c(c[nH]2)CCCNCCCn3ccnc3	1
C1C[C@H]2C=CC[N@@H+]2C1	1
C1CCC(CC1)CC/C=C\2/[C@]34CC[C@H](C=C3CO2)[C@H]5[C@@H]4C6=C(CC5)/C(=C/C7CCCC7)/OC6	1
c1c2c(cc3c1OCO3)[C@@H](C4(CC2)CNCNC4)C5=CNCNC5	1
C1C[C@@H]2[C@@H]3C[C@@H]3CCC=C2C1	1
c1ccc2c(c1)C[C@H]3[C@@H](O2)CC/C=C\CC[C@@H]4[C@H]3C4	1
c1ccc2c(c1)CCN(C2)Cc3cccc4c3cc[nH]4	1
c1ccc(cc1)COC[C@@H]2[C@@H]([C@H]([C@H]([C@@H](O2)c3ccccc3)OCc4ccccc4)OCc5ccccc5)OCc6ccccc6	1
c1ccc(cc1)C2=Cc3ccc(cc3OC2)OCc4ccc5c(c4)OCO5	1
c1ccc(cc1)CN2CCN3[C@@H](C2)Cc4c5ccccc5[nH]c4[C@H]3c6ccccc6	1
C1CC[C@H]2[C@H](C1)CC[C@@H]3[C@H]2CC[C@@H]4C3=CC[C@@H]4CCC[C@@H]5CO5	1
C1C[C@H](CNC1)CCN2CCOCC2	1
C1CCC2=CC[C@H]3[C@H]([C@H]2C1)CC[C@@H]4[C@@H]3CC=C4	1
c1ccc(cc1)CCCc2cccc(c2)c3cccc(c3)/C=C\Cc4ccccc4	1
c1ccc2c(c1)CNC(=N2)CCCN[C@H]3CCCc4c3[nH]c5c4cccc5	1
c1ccc(cc1)C2=CCc3ccc4c(c3O2)[C@H](CCO4)c5ccsc5	1
c1ccc(cc1)CCCNCCCCNCCCc2ccccc2	1
c1cc2c(cc1CN3CCN(CC3)CCCCO[C@H]4C[C@@H]5CCC[C@H]6[C@]57[C@H](O4)O[C@H](CC6)OO7)OCO2	1
c1ccc(cc1)c2csc(n2)N3CCN(CC3)c4nc5ccccc5c(n4)Nc6ccccc6	1
c1ccc(cc1)CNCC[C@H]2CC[C@H](O2)CNCC3CCCC3	1
c1ccc2c(c1)[C@]3(CCN(C3)[SH4]c4ccc5c(c4)CCN5)CN2	1
c1cc2c3c(c1)CCOC3=CCC2	1
c1ccc(cc1)CCOC2C[C@H]3[C@H]4[C@@H](O4)[C@H](C2)[NH+]3CCO[C@H]5CC[C@H]6[C@@H](C5)CC[C@@H]7[C@@H]6CC[C@H]8[C@@H]7CC[C@@H]8C9=CCOC9	1
C1CCO[C@@H](C1)O[C@@H]2CC[C@H]3CC[C@@]45CC[C@@H](C4)CC[C@H]5[C@@H]3C2	1
c1cc2c(cc1/C=C/CCCCCCN3CCCCC3)OCO2	1
c1ccc(cc1)Nc2c3c([nH]cn3)ncn2	1
c1ccc-2c(c1)COc3c2c4c5c(c3)OCC6=C5C(=C[C@H]7[C@@H]6c8ccccc8CO7)OC4	1
c1ccc(cc1)NCN2C[C@@H]3C[C@H](C2)C4=CC=C(CN4C3)N[SH4]c5cccs5	1
C1C[C@@H]2CC[C@]34C[C@@H]3CCC[C@@H]4[C@@H]2C1	1
c1ccc(cc1)CN2CC=C[C@@H]2c3ccccc3	1
c1ccc(cc1)CCc2cccc(c2)[C@@H]3CCc4c5c(c6c(c4O3)CCCO6)-c7ccccc7[C@H](C5)Cc8ccc9=N[CH+]C=c9c8	1
c1ccc(cc1)C2=NCc3nncn3-c4c2cccc4	1
c1cc2c(cc[nH]2)c(c1)OCCNC[C@@H]3CCCN4[C@@H]3CCCC4	1
c1cnn(c1)c2ccc(cc2)CCCNC[C@@H]3CCCN4[C@H]3CCCC4	1
c1ccc2c(c1)C[C@H]3CC[C@]24[C@@H]3CCCC4	1
c1ccc(cc1)NCO[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NCNC4CCCCC4	1
c1ccc2cc(ccc2c1)COc3ccc4c(c3)OCC(=C4)C5=CCOc6c5cccc6	1
c1ccc(cc1)SCCCN2C[C@@H]3C[C@H](C2)C4=CC=CCN4C3	1
C1CC[C@@H]2[C@@H](C1)CC[C@@H]3[C@H]2CC=C4[C@@H]3CC[C@@H]5[C@H]4CCCC5	1
c1ccc(cc1)[C@@H]2[C@H](CCN2)CN3CCc4c(c5ccccc5[nH]4)C3	1
c1coc2c1[C@H]3CC[C@@]45CC[C@@H](C4)CC[C@H]5[C@@H]3C=C2	1
c1ccc2c(c1)C[C@@H]3CCCC[C@H]2C3	1
c1ccc2c(c1)ccc(n2)C3Cc4ccccc4C3	1
c1ccc2c(c1)N[C@H](C3=C(N2)CCCC3)c4ccco4	1
c1ccc(cc1)c2c3cc4c(cc3cc5c2COC5)OCO4	1
c1ccc(cc1)CCCN2CCC[C@H]2c3nc(no3)c4ccccc4	1
c1ccc(cc1)NC[C@H]2[C@H]3CN([C@H]([C@]34C=C[C@@H]2O4)CNC5CCCCC5)Cc6cccnc6	1
C1CO[C@]23CN=CN=C2NC[C@@H]1N3	1
c1cc2c(c3c1C=CCO3)C[C@@H](CO2)O[C@@H]4CCCCO4	1
c1cc(oc1)CNC[C@H]2CN3CC[C@@H]2C[C@@H]3Cn4cc(nn4)CC5CCCCC5	1
c1ccc(cc1)[C@@H]2[C@@H](Cc3ccc(cc3O2)O[C@H]4CCCCO4)OCc5ccc(cc5)O[C@H]6CCCCO6	1
C1CCO[C@H](C1)O[C@@H]2CC[C@@H]3[C@H]2COCC3	1
c1ccc(cc1)/C=C/COC[C@@]23CCC[C@@H]2[C@H]4CC[C@H]5[C@H]6CCCC[C@H]6CC[C@@H]5[C@@H]4CC3	1
c1ccc(cc1)Oc2cccc-3c2CO[C@@H]4[C@H](COCc5c3cccc5)OC[C@H]6[C@@H]4OCc7ccccc7-c8ccccc8CO6	1
c1ccc(cc1)NCN2C[C@@H]3C[C@H](C2)C4=C(C=CCN4C3)NCc5ccc6c(c5)OCO6	1
C1CC[C@H]2[C@H](O2)CC/C=C/C1	1
c1ccc(cc1)C2=CCc3ccc4c(c3O2)[C@H]5C[C@@](O4)(Oc6c5cccc6)c7ccccc7	1
C1C[C@@H]2C[C@@H]2C=C1	1
c1ccc(cc1)c2coc3c2cc4c(c3)OCC(=C4)CCN5CCc6c([nH]cn6)C5	1
c1c2c(co1)SCC2	1
c1ccc(cc1)SCc2cc(no2)C[C@H]3CNCC[C@H]3CCNCCN4CCOCC4	1
c1ccnc(c1)[C@H]2CCCN2	1
c1ccc(cc1)[C@H]2CCc3cccc(c3O2)[C@@H]4Cc5ccccc5O[C@H]4c6ccccc6	1
c1ccc2c(c1)c(c[nH]2)CCNCCCN3CSc4c3cccc4	1
c1ccc(cc1)CNCCC2=Cc3cc4ccoc4cc3OC2	1
c1cc2c(cc1c3cnc4n3C[C@@H](OC4)CNC5CCNCC5)OCO2	1
C1CCO[C@H](C1)OCCC[C@H]2CCCO2	1
c1ccc(cc1)N/N=C/2\CCOC[C@@H]2C[C@H]3CCCOC3	1
c1ccc(cc1)[C@H]2C[C@@]23CCC[C@@]4(C3)C[C@H]4c5ccccc5	1
c1ccc(cc1)CCNCc2ccc3c(c2)ccn3Cc4ccccc4	1
c1ccc(cc1)CCNc2[nH]c3c(n2)nccn3	1
C1C[C@@H]2[C@H]3C[C@H]3C4=C2[C@@H](C1)[C@]56[C@H](C4)[C@H]7[C@@H](C[C@H]8[C@@H]7C8)CC5=CCO6	1
c1ccc(cc1)COCN[C@@H](Cc2c[nH]c3c2cccc3)COc4ccc-5c(c4)OCc6c5cccc6	1
c1ccc(cc1)CNCc2ccc(cc2)c3cc(n[nH]3)c4ccccc4	1
c1ccc(cc1)/C=C/CNc2cccc3c2cccn3	1
c1ccc2c(c1)CN[C@H](CN2)CCNC3CCNCC3	1
c1ccc2c(c1)CO[C@H]2N3CCC[C@H]3CNC4CCCCC4	1
c1ccnc(c1)CNc2cccc3c2cc[nH]3	1
c1ccc(cc1)c2cc([nH]n2)[C@H]3CN4CC[C@H]3C[C@@H]4CNCC5CCCCC5	1
C1C=CN(CN1)[C@H]2C[C@H]3[C@@H](O2)CO[PH3]O3	1
c1ccc(cc1)NC[C@H]2[C@@H]3CN([C@H]([C@@]34C=C[C@H]2O4)CNC5CCCCC5)CCN6CCOCC6	1
c1ccc(cc1)C[C@@H]2[C@H](CC=C[C@H]2c3ccc4c(c3)C[C@@H]5[C@H](O4)c6ccccc6O5)c7ccccc7	1
c1ccc2c(c1)C[C@H](CO2)c3ccc4c(c3)C=COC4	1
C1C[C@@H]2CCOCC/C=C\C[C@@H]2C1	1
c1ccc(cc1)c2ccc(cc2)c3cn(nn3)C[C@H]4C[C@@H]5CCN4C[C@@H]5CNc6ccccc6	1
c1ccc(cc1)c2c(c3cc(ccc3o2)/C=C/c4cccc5c4[C@H]([C@H](O5)c6ccccc6)c7ccccc7)c8cccc9c8[C@@H]([C@@H](O9)c1ccccc1)c1ccccc1	1
c1ccc(cc1)Cc2cccc(c2c3ccccc3)CCOc4cccc(c4)CCC/C=C/C5CCCC5	1
c1ccc(cc1)CCCNC[C@H]2CC[C@@H](CC2)CNCc3ccccc3	1
C1CC[C@]23CCC[C@]4([C@@H]2C1)C=CCC[C@H]4C=C3	1
C1CC[C@H](CCNCC1)CNC2CC2	1
c1ccc2c(c1)[nH]c(n2)C[C@@H]3CC[C@@H](C=C3)CNCCC4CCCC4	1
c1ccc2c(c1)nc(s2)CN[C@@H]3CCCCCCNC3	1
c1ccc(cc1)CN2C[C@@H]3[C@H](C2)OCCN3	1
c1ccc(cc1)CCCCCCCc2cccc3c2CCCO3	1
c1ccc(cc1)[C@H]2c3c(c4ccccc4[nH]3)C[C@@H]5N2CN(C5)c6ccc(cc6)CNC7CCCCCCC7	1
c1ccc2c(c1)c3c([nH]2)CC[C@H]4C[C@@H](C=NC4)OCC3	1
C1CCO[C@H](C1)O[C@@H]2CCC/C(=C/C=C/3\CCC[C@H]4[C@@H]3CCC4)/C2	1
c1ccc(cc1)C2(CCOCC2)CNCc3ccc(cc3)Nc4ncccn4	1
c1cc(cnc1)CCNCCCCO[C@@H]2CC[C@H]3[C@@H]2CC[C@@H]4[C@@H]3CCC5=CCCC[C@H]45	1
c1ccc2c(c1)C=C(CN2)CC3=CCC(=CC3)CC4=Cc5ccccc5NC4	1
c1ccc(cc1)CC[C@H]2C[C@H]3c4c(ccc5c4O[C@H](CC5)c6ccccc6)O[C@H]([C@@H]3[C@H](O2)c7ccccc7)c8ccccc8	1
c1cc2cc(c1)CN3CC[C@@H](C3)CCCSSCCCCCCCCCCC2	1
c1ccc(cc1)[SH4]N2C[C@H](C3(C2)CCCCC3)CN4CCCC4	1
C1C[C@H]2[C@@H]3CC=CC[C@]34[C@@H](O4)C[C@H]2[C@]56C[C@H]7[C@H]8C[C@@H]([C@@H]9[C@@]7([C@@H]1CO9)O5)OC[C@@H]8CO6	1
c1csc(n1)NCCC2=Cc3cc4c(cc3OC2)OCCC4	1
c1cc(oc1)C2=NN3C(=N[C@H]4CCCC[C@H]4C35CCCCC5)N2	1
c1ccc(cc1)/C=C/C=C/C/C=C/c2ccc3c(c2)[C@H]([C@H](O3)c4ccccc4)C/C=C/C=C/c5ccccc5	1
c1ccc(cc1)c2cc3c(n2c4ccccc4)CCCC3	1
[cH-]1cnc2=CO[C@]34C[C@H](CCC3=c21)[C@@H](OC4)O[C@H]5CCC=CC56CCCC6	1
c1ccc(cc1)[C@@H](CC2CC2)N3CCC=CC3	1
c1ccc2c(c1)CN3[C@H]2N(Cc4c3cccc4)CCCCNc5nc6c(s5)CCC6	1
c1ccc2c(c1)[C@@]3(CN2)[C@@H]4C[C@@H]5[C@H]6[C@H]3[C@@H]([C@@H]5CO4)NC6	1
c1ccc2c(c1)ccn2CCNCCN3Cc4ccccc4N5[C@H]3c6ccccc6C5	1
c1ccc2c(c1)Cc3cc4c(cc3C2)O[C@@H]5CCC[C@@H](O5)C6(CCCC6)OCC[C@@H]4c7ccccc7[N+]8=CN=C9C8=NC=NC9	1
c1ccc(cc1)/C=C/C=C\2/COC(=N2)c3ccccc3	1
c1c2c(nc3c1NCN3)CCOC2	1
c1ccc-2c(c1)CCc3cccc(c3)Oc4ccc(cc4)CCc5ccc2cc5	1
c1ccc2c(c1)[C@H]3CC[NH+]4CCC[C@@H](C4)CCC3=N2	1
c1ccc(cc1)/C=C/COC[C@H]2CC[C@@H](CO2)O[C@H]3CCCCO3	1
c1cocc1[C@H]2[C@H]3CC[C@H]4[C@H]([C@@]35[C@@H](O5)CO2)CC[C@H]6[C@H]4COC6	1
C1CC[C@@H]2[C@H](C1)CC3=C(O2)OCCC3	1
c1ccc(cc1)CCNCc2c3ccccc3nnc2c4ccccc4	1
C1CC[C@@H]2CC[C@@H]2C/C=C\C1	1
c1ccc(cc1)c2ccc(cc2)c3c(nc([nH]3)c4ccccc4)c5ccc(cc5)c6ccccc6	1
c1ccc(cc1)/C=C/CN2C[C@@H]3CCC[C@@H]2C3	1
c1cocc1[C@H]2[C@H]3CC[C@@H]4CCCC[C@H]4[C@]35[C@H](O5)CO2	1
c1cc2c(cc1OC[C@@H]3CCCC=C3)OCC=C2	1
c1ccc(cc1)CN2CCN3Cc4ccccc4C[C@@H]3C2	1
c1cc2c(c3c1[C@@H]4[C@@H](c5cc6c(cc5CCN4)OCO6)O[C@H]3O[C@@H]7CCCCO7)OCO2	1
c1ccc(cc1)CN2CC[C@H]3CCCC[C@H]3[C@@H]2c4ccccc4	1
c1ccc(cc1)c2cc3ccc4c(c3o2)C=CCO4	1
c1ccc2c(c1)nc(o2)[C@H]3CCN(C3)CC4CCCCC4	1
c1ccc(cc1)COC[C@@H]2[C@@H]([C@H](CO2)OCc3ccccc3)OCc4ccccc4	1
C1C[C@H]2[C@H](CC[C@]3([C@@H]2[C@@H]4[C@@H]1CCO4)CO3)OC[C@H]5CO5	1
c1ccc(cc1)[SH4]Cc2nc(on2)[C@@H]3CCCN3Cc4c[nH]c5c4cccc5	1
c1ccc2c(c1)Cc3ccc(cc3O2)O[C@H]4[C@@H](CCCO4)O[C@H]5CCCCO5	1
C1CCO[C@H](C1)OC/C=C\CC[C@H]2CCC[C@@H]3[C@H]2CC[C@H](C3)O[C@H]4CCCCO4	1
C1CC[C@H]2[C@@H](C1)CC[C@H]3C2=CC[C@@H]4[C@H]3CC[C@@H]5[C@H]4CC[C@H](C5)O[C@H]6[C@H]([C@@H](CCO6)O[C@@H]7CCCCO7)O[C@H]8CCCCO8	1
c1ccc(cc1)[C@@H]2COc3cc(ccc3O2)C4=CCc5ccccc5O4	1
c1ccc(cc1)CN2Cc3c([nH]cn3)C[C@H]2c4nc(no4)c5ccc6c(c5)OCO6	1
C1C=CC[C@@]23[C@H]1CC=C4[C@@H]2[C@@H](OC4)OC3	1
c1ccc2c(c1)C=C(CO2)CCCN[C@H]3CC[SH4]C3	1
c1ccc(cc1)/C=C\c2ccccc2O[C@H]3CCCCO3	1
C1C[C@@H]2C[C@H]3CC=C[C@@H]3[C@@H]2C1	1
c1ccc(cc1)CC2=Cc3c(cccc3OCCN[SH4]c4ccccc4)OC2	1
C1CCO[C@H](C1)O[C@@H]2CC[C@@H](OC2)O[C@H]3CC[C@H]4[C@@H](C3)CC[C@@H]5[C@H]4CC[C@H]6[C@@H]5CC[C@@H]6C7=CCOC7	1
c1ccc(cc1)NCN[C@H]2C[C@H](NC2)c3nc(no3)c4ccccn4	1
c1ccc(cc1)c2ccc(cc2)CN3C[C@@H]4C[C@H](C3)C5=CC=C(CN5C4)NCC6CCCCC6	1
C1C[C@H](OC1)CN2C[C@@H]3C[C@H]4C=C[C@]3(C2)O4	1
c1ccc(cc1)Cc2cccc(c2)C3=CCc4c(ccc5c4O[C@H]6CCCC[C@H]6C5)O3	1
c1c(cc2c(c1)C/C=C\CC/C=C\C2)c3cc4c(cc3)C/C=C\CC/C=C\C4	1
c1ccc2c(c1)ccn2CCCNCCN3Cc4ccccc4N5[C@@H]3c6ccccc6C5	1
c1ccc(cc1)COC[C@H]2[C@@H](CC[C@H](O2)Oc3ccc4c(c3)O[C@@H](CC4)c5ccccc5)OCc6ccccc6	1
C1CC[C@@H]2[C@@H](C1)CC[C@@H]3C2=CC[C@H]4[C@@H]3CC[C@H]5[C@H]4CC[C@H](C5)O[C@H]6CCCCO6	1
C1CCC(CC1)N2CC3(C2)CNC[C@H]4N3CCC4	1
c1ccc(cc1)CCCCCCCCCCCCc2ccccc2	1
C1C[C@H]2CC[C@H]3CCCN4[C@]3(C1)[C@H]2CCC4	1
c1ccc(cc1)CNCCCc2ccc3c(c2)[nH]cn3	1
c1ccc(cc1)[C@@H]2CCOc3c2c4c(cc3)C/C(=C/c5ccc6c(c5)OCO6)/O4	1
c1ccc(cc1)N2CCN(CC2)Cc3onc(c3)C[C@H]4C[C@H](C4)NCc5ncccc5	1
C1CCO[C@H](C1)O[C@H]2CC[C@@H]3[C@@H]4CC[C@@H]5[C@@H](CC[C@@H]5[C@H]4CC=C3C2)C[C@H]6CC=CCO6	1
c1ccc(cc1)/C=C/COc2ccc3c(c2)OCC(=C3)c4ccccc4	1
c1ccc(cc1)[C@@H]2CCOc3c2c4c(cc3)CCC5(O4)CCNCC5	1
c1ccc(cc1)/C=C/CNCCCN2CCC(CC2)NC3CCCCCC3	1
c1ccc2c(c1)c3c([nH]2)CCN(C3)CC4=CCC=CN4	1
c1cc2c(c3c1C=C(CO3)CCCN[C@@H]4C[SH4]C=C4)CCCO2	1
c1ccc(cc1)[C@@H](CC[c-]2ccnc2)c3cccc(c3)CCOc4cccc(c4)CCC/C=C/C5CCCC5	1
C1CC[C@@H]2[C@@H](C1)CC[C@@H]3[C@@H]2[C@H]4[C@H](O4)[C@]56[C@@H]3CC[C@@]7([C@@H]5CCCC7)CO6	1
c1[nH]c2c(n1)NC=NC2	1
c1ccc(cc1)CO[C@H]2[C@@H]3C[C@@H](C=C(C3)CC[C@H]4[C@@H]2[C@@H]5CO[C@@H]5CC4)OC/C=C\c6ccccc6	1
C1CC[C@@H]2[C@H](C1)CC[C@H]3[C@@H]2CCCC3	1
c1ccc(cc1)NC/C=C/c2cccc(c2)Oc3ccccc3	1
c1ccc(cc1)NC[C@H]2[C@H]3O[C@]4([C@@H]2CN([C@H]4CN[C@H]5CCCCC5)CCCN6CCOCC6)C=C3	1
c1ccc(cc1)CN2CCC(CC2)N3CCN4Cc5c(c6ccccc6[nH]5)C[C@H]4C3	1
c1ccc(cc1)NCCN2CC=C(c3c2cccc3)CN4CCOCC4	1
c1cc2c(c3c1[C@@H]4[C@@H](c5cc6c(cc5CCN4)OCO6)O[C@H]3O[C@H]7CCCCO7)OCO2	1
c1ccc2c(c1)[C@@H](CCO2)c3ccc4c(c3)OCO4	1
c1ccc(cc1)CCOc2ccc3c(c2)O/C(=C\C4=Cc5ccccc5OC4)/C3	1
c1ccc2c(c1)C[C@H]3CC/C=C\CC[C@@H]4C[C@H]4[C@H]3O2	1
c1ccc2c(c1)[C@H]3Cc4ccc5c(c4O[C@H]3CO2)C=CCO5	1
c1ccc(cc1)[C@H]2CN3CCN(C[C@@H]3c4c2c5ccccc5[nH]4)C6CCNCC6	1
c1ccc(cc1)CCCNCCN2Cc3cccnc3N=C2	1
c1ccc(cc1)CC2=Cc3cc(ccc3OC2)CNC[C@@H]4CCCN5[C@@H]4CCCC5	1
C1CC[C@@H]2[C@@H](C1)CC[C@]34[C@H]2CC[C@H](C3)[C@H](C4)CO[C@H]5CCCCO5	1
c1ccc2c(c1)CCCCCCCc3cc(cc4c3C[C@H](CO4)[C@@H]5C/N=C/NCCSSC5)CC#C2	1
C1C[C@@H]2CC=C(O2)CC[C@H]3[C@H]1CCO3	1
c1ccc(cc1)N[SH4]c2nc3ncccn3n2	1
c1ccc(cc1)CCNCCc2csc3n2cc(n3)c4ccccc4	1
c1ccc(cc1)[C@H]2CC[C@@H]3[C@]4([C@@H]2CNC=N4)CCCC5=C6C[C@H]7CCC[C@@]6([C@H]7CCSS3)CC5	1
c1ccc(cc1)CN2CCC(CC2)NCCN3C[C@@H]4c5c(c6ccccc6[nH]5)CCN4C3	1
c1c2c(cc3c1[C@H]([C@H](CO3)OC[C@H]4CO4)OC[C@@H]5CO5)OCC=C2	1
C1CCC2=C[C@@H]\3[C@H]([C@H]2C1)OC/C3=C\O[C@H]4C=CCO4	1
c1ccc2c(c1)nc(s2)N3CCOC[C@@H](C3)OCNc4ccc5c(c4)CCO5	1
c1ccc2c(c1)c(c[nH]2)CCNC3=C(CC3)N4CCNCC4	1
[cH-]1cncc1C[C@@H](CCC[C@@H](Cc2ccccc2)CC3=C[CH+]N=C3)Cc4ccccc4	1
c1ccc(cc1)C2=C(Cc3ccc(cc3O2)O[C@@H]4CCCCO4)O[C@@H]5[C@@H](CCCO5)O[C@H]6CCCCO6	1
c1ccc(cc1)Cc2cccc(c2)CC[C@@H]3CCO[C@@H]4c5c(ccc6c5OCC=C6)OC[C@H]4OCCCCc7ccc(cc7)C3	1
c1ccc2c(c1)CO[C@@]23C[C@@]45[C@]3\6C[C@@H](C=C4)C#CC[C@@H](C/C=C6\OC5)[C@@]78CCC[C@@H]7C=CC=C8	1
c1cc([nH]c1)CN2CC[C@H]3[C@H]2CN4C[C@H](C[C@@H]4CN3)NCC5CCCCC5	1
c1ccc(cc1)COCCC[C@H](COCc2ccccc2)NC[C@@H]3[C@H]4[C@H]([C@H]5[C@@H](O3)OCO5)OCO4	1
c1ccc(cc1)NCN2C[C@@H]3C[C@H](C2)C4=CC=C(CN4C3)c5cc6ccccc6s5	1
c1ccc(cc1)COc2cccc3c2C[C@@H]([C@H](O3)c4ccccc4)OCc5ccccc5	1
C1C=C[C@@H](N1)/C=C\2/C=CCN2	1
c1ccc2c(c1)[nH]c(n2)CN3CCOC[C@H]3c4[nH]cc(n4)c5ccncc5	1
C1C[C@H]2C[C@H]3CCO[C@@H]3C=C[C@@H]2C1	1
c1ccc(cc1)CCN2CCN(CC2)Cc3ccccc3	1
c1c2c(cc3=C[CH+]N=c31)[C@@H]4CCC/C(=C/5\C=COc6c5c(c7c(c6)O[C@@H](C7)CC8CCNCC8)OCCCC2)/C4	1
c1ccc(cc1)CCCNCC[C@H]2CN(CN2)CCc3c[nH]c4c3cccc4	1
c1ccc(cc1)[C@@H]2CCCCN2	1
c1ccc(cc1)CCNCc2nc(no2)COc3ccc4c(c3)OCC=C4	1
C1CC[C@H]2[C@H](C1)CC[C@@H]3[C@H]2CC[C@H]4[C@@H]3CC[C@@]45CCO5	1
C1CC[C@H]2[C@@H](C1)CC[C@@H]3[C@@H]2CC[C@H]4[C@@H]3C[C@H]5[C@@H]4C[C@]6(O5)CCCCO6	1
c1ccc(cc1)c2cc(no2)C[C@H]3CNCC[C@H]3CCNCCN4CCOCC4	1
c1ccc(cc1)[C@H]2C[C@H]3CSSCCCCC[C@H]4Cc5c3c(ccc5-c6c4cccc6)O2	1
c1ccc(cc1)[C@@H](CCNCc2ccco2)C3=C[C@@]4(CCC3)Cc5ccccc5O4	1
c1ccc(cc1)O[C@@H]2CCC=CC2	1
c1ccc(cc1)NCCCNCCN2COc3c2cccc3	1
c1ccc(cc1)Oc2nnnn2[C@H]3CO[C@H]4[C@@H]3OC[C@@H]4N[SH4]c5ccc6ccccc6c5	1
C1C[C@H]2[C@@H]3CC[C@H]([C@H]3CC[C@@H]2[C@@H]4[C@H]1CC=CC4)C[C@@H]5CC=CCO5	1
c1ccc(cc1)CCNCCC[C@H]2CN(CN2)CCc3ccccc3	1
C1C[C@H]2CCOCC/C=C\C[C@@H]2C1	1
c1ccc(cc1)COCCC[C@@H](COc2ccc3c(c2)OC=C(C3)Oc4ccccc4)NCOCc5ccccc5	1
c1ccc(cc1)CN2CSC3=C2SC[C@H]4[C@H]3c5ccccc5OC4	1
C1CCO[C@]2(C1)CCC3(O2)C=CCC=C3	1
c1ccc(cc1)/C=C/NC[C@@H]2[C@H](O2)c3ccccc3	1
c1ccc(cc1)C[C@@H](COc2ccc3c(c2)OCC=C3c4ccccc4)N[SH4]c5ccccc5	1
c1ccc2c(c1)C=C(CN2)CC3=CC=COC3	1
c1ccc2c(c1)c3c([nH]2)CN(C=N3)/N=C/[C@@H]4CCC=CC4	1
c1cnccc1CN2CCO[C@@H]3[C@H]2CN(C3)Cc4ccncc4	1
C1CC=C2C[C@H]3CCO[C@H]3C[C@H]2C1	1
C1C[C@H]2CCO[C@H]2C3=C[C@H]4[C@@H]([C@H]3C1)[C@H]5C=C[C@]46[C@@H]5CCC[C@@H]7[C@@H]6OCC7	1
c1ccc(cc1)[C@H]2CCc3cc(ccc3O2)c4ccccc4C5=CCc6ccccc6O5	1
c1cc(oc1)CSCC2=CN3C[C@@H]([C@@H]3SC2)NCCc4cscn4	1
C1C[C@@H](OCC1)OC/C=C/C=C/C=C/C=C/C=C/C=C/C=C/CO[C@@H]2OCCCC2	1
C1C=CC=C(O1)/C=C\C=C\C=C/[C@H]2C[C@@H]3C[C@H](O2)CO3	1
c1ccc(cc1)COC2=C([C@@H]3[C@H](COCc4ccccc4-c5ccccc5CO3)OC2)OCc6ccccc6	1
c1cncc(c1)c2nnn(c2)C[C@H]3CCCC3	1
c1ccc(cc1)CN[C@H]2CCCCC2	1
c1cc(cnc1)CNCC[C@@H]2CCNC[C@@H]2Cc3ccon3	1
c1ccc(cc1)C2=COc3cc(ccc3C2)OCCN4CCOCC4	1
c1ccc(cc1)CN2C[C@@H]3COCCN3C4(C2)CN(C4)C5COC5	1
c1c2cncnc2cc3c1OCO3	1
C1CCC(CC1)NCNC[C@@H]2C[C@@H]3[C@H](O2)C[C@H](O3)CCN4CC[SH4]CC4	1
c1cc2c(cc1OCCN3CCCC4=C[C@H]5C[C@@H]([C@@H]43)CN6[C@@H]5CCCC6)OCCC2	1
C1C[C@@H]2C=C[C@H]1CO2	1
C1CCC(=CC1)CCNC[C@H]2CO[C@H]3[C@@H]2C[C@@H]4CCCC[C@@H]4C3	1
c1ccc(cc1)CCNCCc2ccc3c(c2)CCCO3	1
C1CC[C@H]2[C@H](C1)CC[C@@H]3C2=CC[C@H]4[C@H]3CC[C@@H]5[C@H]4CC[C@@H](C5)O[C@H]6C[C@H](CCO6)O[C@H]7CCCCO7	1
c1ccc(cc1)c2ccc3c(c2)CN4CC[C@@H](C[C@H]4CN3)NCCc5cccs5	1
C1C[C@@H]2[C@@H](CC[C@H]3[C@H]2CCC34OCCO4)[C@@H]5[C@@H]1CC=CC5	1
c1ccc(cc1)CCCC[C@@H]2C=CC=C[C@H]2C[C@H]3CCCCc4cccc(c4)OCc5ccc6c(ccc7c6c5C=CC7)[C@@H](C#CO3)Cc8ccccc8	1
c1ccn(c1)CCN(C[C@@H]2CCCN3[C@@H]2CCCC3)CC4CC4	1
C1CC[C@@H]2[C@H](C1)CC[C@@H]3C2=CC[C@@H]4[C@H]3CC[C@@H]5[C@@H]4CC[C@@H](C5)O[C@H]6[C@@H](CCCO6)O[C@H]7CCCCO7	1
