smiles	zinc_id	tags
N#Cc1ccc(CN2C[C@@H]3C[C@H]2C(=O)Nc2ccccc2O3)cc1	ZINC000225479764	biogenic in-vitro
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC	ZINC000169626457	endogenous in-man
C[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C=O)[C@@H]4CC[C@@]5(C)[C@H](C6=CC(=O)OC6)CC[C@]5(O)[C@H]4CC[C@@]3(O)C2)C[C@H](O)[C@@H]1O[C@H]1O[C@@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	ZINC000257493344	endogenous in-man
CC(C)Oc1ccccc1O	ZINC000002504349	endogenous in-man
Cc1c(C)c(C(=O)[C@@H](C)O)n2c1CCC2	ZINC000095620531	endogenous in-man
CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCCCCCCCC	ZINC000150373622	endogenous in-man
C#CCNC(=O)CC[C@H]1CNC(=O)[C@@H]2[C@@H](CCN2Cc2ccc(C)cc2)N1C	ZINC000022923460	biogenic in-vitro
NC(N)=NC[C@@]1(O)[C@@H](O)[C@H](Oc2cc3oc(-c4ccc(O)cc4-c4ccc5ccccc5c4)cc(=O)c3c(O)c2O)O[C@H](C(=O)O)[C@H]1O	ZINC000085507012	biogenic in-vitro
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCC)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCC	ZINC000150378810	endogenous in-man
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC	ZINC000150356917	endogenous in-man
CCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCCCCCCCC)OCCCCCCCCCCCCCCCCCC	ZINC000150367435	endogenous in-man
COCCCN1C(=O)[C@H]2[C@H](C(=O)Nc3ccc(C)c(C)c3)[C@H]3C=C[C@@]2(O3)[C@@H]1C(=O)N[C@@H]1CCC[C@@H](C)[C@H]1C	ZINC000252585926	biogenic
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)O[C@@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)COC(=O)CCCCCCCCCCCCCC	ZINC000095622225	endogenous in-man
COc1cc([C@H]2Oc3c(O)cc(CCCO)cc3[C@H]2CO[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)ccc1O	ZINC000257450977	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC	ZINC000150361102	endogenous in-man
C[C@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@@]3(C)C[C@H](O)[C@]2(C)C[C@@H](O)[C@@H]1C	ZINC000100777968	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OCC(COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCC/C=C\CCCCCCCC	ZINC000261499167	endogenous in-man
O=CNc1ccccc1C(=O)O	ZINC000000396530	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC	ZINC000214759137	endogenous in-man
C[C@H]1C(=O)O[C@H]2C[C@@]3(C)O[C@@H]3[C@@H]3O[C@@H]3C3=C[C@@H](OC3=O)[C@@H]21	ZINC000523042247	biogenic
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC	ZINC000150366284	endogenous in-man
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[P@@](=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC	ZINC000150350839	endogenous in-man
O=C(/C=C/c1ccc(O)cc1)OC[C@@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc3c2)[C@@H](O)[C@H](O)[C@H]1O	ZINC000100825179	endogenous in-man
COc1cc2c3c(c1OC)-c1cc4c(cc1C[C@H]3NC[C@H]2O)OCO4	ZINC000014612205	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC	ZINC000685933616	endogenous in-man
COCc1cc(=O)c(O)c([C@H](CC(=O)N2CCc3c([nH]c4ccccc34)C2)c2ccc(OC(C)C)cc2)o1	ZINC000217712831	biogenic
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCCCCCC	ZINC000150379046	endogenous in-man
CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@@H](COCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC	ZINC000095624574	endogenous in-man
CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC	ZINC000085555444	endogenous in-man
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[P@@](=O)(O)OC[C@H](N)C(=O)O)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC	ZINC000085588433	endogenous in-man
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCC/C=C\CCCC	ZINC000150377948	endogenous in-man
COc1cc(/C=C\C(=O)O[C@H]2[C@H](CO)O[C@H](OCCc3ccc(O)c(O)c3)[C@@H](O)[C@@H]2O[C@@H]2O[C@H](C)[C@@H](O)[C@H](O)[C@@H]2O[C@@H]2OC[C@H](O)[C@@H](O)[C@@H]2O)ccc1O	ZINC000257791220	endogenous in-man
CC[C@H](NC(=O)OC(C)(C)C)C(=O)Oc1ccc2c(-c3ccccc3)cc(=O)oc2c1C	ZINC000002093829	biogenic
CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](COC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCC/C=C\CCCCCC	ZINC000150379986	endogenous in-man
Cc1c(Cl)c(O)cc(O)c1C(=O)O[C@@H]1C[C@]2(C)[C@@H]3CC(C)(C)C[C@@H]3C=C(C=O)[C@@]12O	ZINC000015115462	endogenous in-man
O=c1ccn([C@@H]2O[C@H](CO[P@@](=O)(O)O[P@@](=O)(O)O[C@@H]3OC[C@](O)(CO)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1	ZINC000040165566	endogenous in-man
CC[C@H](C)[C@H](N)C(=O)NCC(=O)O	ZINC000001590840	endogenous in-man
CC(C)C12CN3CC(C(C)C)(CN(C1)C3(C)C)C2=O	ZINC000019323172	biogenic
COc1cc([C@H]2Oc3c(OC)cc(/C=C\CO)cc3[C@@H]2CO)ccc1O	ZINC000015152829	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC	ZINC000261497043	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC	ZINC000261497631	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC	ZINC000261496886	endogenous in-man
CCCC/C=C\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC	ZINC000150356299	endogenous in-man
O=C1c2c(O)cc(CO)cc2[C@H]([C@@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)c2c(O)ccc(O)c21	ZINC000257473304	endogenous in-man
COc1cc([C@H]2O[C@H](c3cc(OC)c(O)c(OC)c3)[C@@H](C)[C@@H]2C)cc(OC)c1O	ZINC000014435640	endogenous in-man
CC[C@@H]1[C@@H]2N3CC[C@H]1C(C(=O)OC)=C1Nc4cc(O)ccc4[C@]12CC3	ZINC000100829416	endogenous in-man
CCCCCCCCCCCCCCCCCCOCC(=O)COP(=O)(O)O	ZINC000032839032	endogenous in-man
CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)CO[P@@](=O)(O)O[C@H]1[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](OP(=O)(O)O)[C@@H]1O	ZINC000150343759	endogenous in-man
O=C(O)CCC[C@@H](O)/C=C\C=C\C=C\[C@@H](O)C/C=C\CCCCC(O)(O)O	ZINC000085589093	endogenous in-man
COc1ccc2c(c1)O[C@@H]1c3ccc(O)cc3OC[C@@]21O	ZINC000014820403	endogenous in-man
CC[C@H](O)/C=C/C=C\C[C@@H](O)/C=C/C=C/C=C\[C@H](O)CCCC(=O)O	ZINC000040165306	endogenous in-man
CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCC/C=C\CCCCCCCC	ZINC000085555425	endogenous in-man
O[C@H]1O[C@@H](CO[C@@H]2O[C@@H](CO[C@@H]3OC[C@@H](O)[C@@H](O)[C@@H]3O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O	ZINC000100827393	endogenous in-man
CCCC/C=C\CCCCCCCC(=O)OC[C@H](CO[P@@](=O)(O)OCC[N+](C)(C)C)O/C=C\CCCCCC/C=C\CCCCCCCC	ZINC000085557038	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC	ZINC000261499173	endogenous in-man
CC1(C)C(=O)C(=O)C[C@]2(C)[C@@H]1CC[C@@]13C=C[C@@](C)(C1)C(=O)C[C@H]32	ZINC000100823545	endogenous in-man
O=c1oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)ccc2c2oc3cc(O)ccc3c12	ZINC000014931144	endogenous in-man
CC1(C)[C@@H]2CC=C3CO[C@H]4OC(=O)[C@]2(C(=O)C[C@H]1O)[C@@H]34	ZINC000100779675	endogenous in-man
CCCC/C=C\C/C=C\CCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCCCC	ZINC000150364557	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC	ZINC000261499529	endogenous in-man
O=C1CC[C@H](N2C(=O)C3=C[C@@H]4O[C@H]4C=C3C2=O)C(=O)N1	ZINC000104344008	endogenous world
C/C1=C\CC(C)(C)/C=C/C[C@](C)(O)CCC1	ZINC000100782234	endogenous in-man
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O	ZINC000034013284	endogenous in-man
Cc1nnsc1C(=O)N[C@H]1CCN2C(=O)N(c3ccc(C(C)C)cc3)C(=O)[C@@H]2C1	ZINC000003840353	biogenic in-vitro
CC(=O)/C=C/[C@]1(O)C(C)(C)C[C@H](O[C@@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)C[C@@]1(C)O	ZINC000014813441	endogenous in-man
C=C1[C@H](O)[C@H](O)C[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2CC=C2[C@H]3[C@](C(=O)O)(CC[C@@H](C)[C@@]3(C)O)CC[C@]21C	ZINC000095919190	biogenic in-vitro
C/C(=C/C=C\C[C@@H](C)CO[C@@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O)CO	ZINC000015120362	endogenous in-man
CCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCCC)COC(=O)CCCCCCCCC/C=C\CCCCCCCC	ZINC000150372633	endogenous in-man
CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCCCC	ZINC000150355025	endogenous in-man
CC1(C)CC[C@]2(C(=O)O)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]2C1	ZINC000257494291	endogenous in-man
O[C@H]1C[C@H]2CC[C@@H](O)[C@@H]1N2	ZINC000104700946	biogenic
CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC	ZINC000150365519	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](CO[P@@](=O)(O)OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC	ZINC000085561474	endogenous in-man
CC1=C(C)C(=O)O[C@H]([C@@](C)(O)[C@@H]2CC[C@@H]3[C@H]4[C@@H]5O[C@@H]5[C@@]5(O)CC=CC(=O)[C@]5(C)[C@@H]4CC[C@@]32C)C1	ZINC000256072964	endogenous in-man
CCOC(=O)[C@H](Cc1c[nH]c2ccccc12)O[C@@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O	ZINC000014455637	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1	ZINC000085585259	endogenous in-man
COC(=O)[C@@H](NC(=O)N1CCc2cc(OC)c(OC)cc2[C@H]1c1ccc(OC)cc1)C(C)C	ZINC000012891241	biogenic
CC1(C)CC(=O)[C@@]2(C)CC[C@@]3(C)C(=CC[C@H]4[C@]5(C)CC[C@@H](O[C@H]6O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]6O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1	ZINC000257458486	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)CO[P@@](=O)(O)OCCN	ZINC000085581070	endogenous in-man
CC1(C)C[C@H](O)[C@@]2(C)CC[C@@]3(C)C(=CC[C@H]4[C@]5(C)CC[C@@H](O[C@H]6O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]6O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1	ZINC000257596679	endogenous in-man
CC1=CC[C@]2(C)CC[C@@]3(C)[C@@H](CC[C@@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]2[C@H]1C	ZINC000014720190	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC	ZINC000261497286	endogenous in-man
O=C(OCC1=C[C@H](O)[C@@H](O)[C@H](OC(=O)c2ccccc2)[C@H]1O)c1ccccc1	ZINC000014489643	endogenous in-man
C[C@]12C[C@H](O[Si](C)(C)C)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@]21OCO[C@@]12COCO2	ZINC000195993162	biogenic
CC(C)Oc1ccc([C@@H]2CC(=O)Oc3c2c(=O)oc2ccccc32)cc1	ZINC000217654568	biogenic
Oc1cc(O)c2c(c1)O[C@@H](c1cc(O)c(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@@H](c1cc(O)c(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@@H](c1ccc(O)c(O)c1)[C@@H](O)C2	ZINC000150367201	endogenous in-man
C[C@@H](CC[C@@H](O)C(C)(C)O)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@H](O)CC[C@@]45C[C@]35CC[C@]12C	ZINC000118937208	endogenous in-man
C=C1C(=O)O[C@@H]2/C=C(\C)C[C@H](O)/C=C(\C)C[C@@H](OC(=O)[C@@]3(C)O[C@H]3C)[C@@H]12	ZINC000523041535	biogenic
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)OCCCCCCCCCCCCCCCCCC	ZINC000150369795	endogenous in-man
C=C1CC[C@@H]2[C@H](OC(=O)[C@]2(O)CO)[C@@H]2[C@H](C)C(=O)C[C@H]12	ZINC000257621439	endogenous in-man
Cn1c(CN2CCOC[C@H]2c2nc(-c3cccnc3)c[nH]2)nc2ccccc21	ZINC000096112660	biogenic in-vitro
COc1ccc(CNC(=O)COc2cc3c(c4oc(=O)cc(C)c24)CCC(C)(C)O3)cc1	ZINC000012887994	biogenic
CC(C)[C@H](C)/C=C/[C@H](C)[C@@H]1CC[C@@H]2C3=CC(=O)[C@]4(O)C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	ZINC000257460768	endogenous in-man
C=C1CC[C@@H]2[C@H]([C@@H]3C[C@@H](C4CCCC4)C[C@H]13)[C@@]2([C@H]1CCC[C@H]([C@H](O)CCCO)C1)[C@@H](N)C=O	ZINC000085544901	biogenic in-vitro
C[C@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)cc(O)c3c2=O)[C@H](O[C@@H]2O[C@H](COC(=O)/C=C/c3ccc(O)cc3)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H]1O	ZINC000257424498	endogenous in-man
C=C1/C(=C/C=C2\CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CC(=O)O)C[C@@H](O)C[C@@H]1O	ZINC000100051242	endogenous world
CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)O)C(C)C	ZINC000004117650	biogenic in-vitro
c1cc(-c2c3ccc(n3)c(-c3ccncc3)c3ccc([nH]3)c(-c3ccncc3)c3ccc(n3)c(-c3ccncc3)c3ccc2[nH]3)ccn1	ZINC000100010339	biogenic
COc1cc(C(C)=O)ccc1O	ZINC000000162515	investigational metabolite
CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC	ZINC000150379233	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)CO[P@](=O)(O)O[C@@H]1[C@@H](O)[C@H](O)C(O)[C@H](O)[C@H]1O	ZINC000150349711	endogenous in-man
CCCCC[C@@H](C[C@H](O)CCc1ccc(O)c(OC)c1)OC(C)=O	ZINC000015256934	endogenous in-man
CCCC/C=C\CCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC)COC(=O)CCCCCCCCCCCCC	ZINC000095621070	endogenous in-man
CC(C)[C@@]1(O[C@@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)CC=C(CO)CC1	ZINC000014588771	endogenous in-man
CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)OC[C@H](COCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC	ZINC000150380028	endogenous in-man
CO[C@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O	ZINC000005998230	endogenous in-man
CC(C)=CC/C=C(\C)[C@H]1CC[C@@]2(C)[C@@H]1[C@@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@H]3[C@@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)C[C@]12C	ZINC000257508879	endogenous in-man
C[C@]12CC[C@@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@]2(C#N)O[Si](C)(C)C	ZINC000252695270	biogenic
COc1ccc2c(c1)OC[C@H]1c3cc(O)c(OC)cc3O[C@@H]21	ZINC000006484843	endogenous in-man
CCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC	ZINC000150365548	endogenous in-man
CCCC/C=C\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC	ZINC000095622395	endogenous in-man
OCC1=C[C@@H](O)[C@H]2C=CO[C@@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)[C@H]12	ZINC000253535730	endogenous in-man
CO[C@@H]1c2cc(C(C)C)c(O)c(O)c2[C@]23CCCC(C)(C)[C@@H]2[C@@]1(OC)OC3=O	ZINC000014725076	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COC(=O)CCCCCCCCC/C=C\C/C=C\CCCC	ZINC000261495274	endogenous in-man
C[C@H]1CC[C@]2(O)[C@]3(C)C[C@]4(O)O[C@@]2([C@@H]1O)[C@@]1(O)[C@]4(C)[C@@](O)([C@H](C)CO[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)C[C@@]31O	ZINC000257452522	endogenous in-man
CCC/C=C/CCCC/C=C/C(O)=N/CC(C)C	ZINC000015146066	endogenous in-man
CCc1cc2c(C)cc(=O)oc2cc1OCC(=O)N[C@H](Cc1ccccc1)C(=O)O	ZINC000004026629	biogenic
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC	ZINC000261495849	endogenous in-man
COc1ccc(Nc2c3ccccc3nc3ccccc23)cc1	ZINC000003877669	biogenic
CCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC	ZINC000095622821	endogenous in-man
CCCC/C=C\C/C=C\CCCCCCCCCC(=O)O[C@@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COC(=O)CCCCCCCCCCCCCCC	ZINC000095622577	endogenous in-man
C=C1C[C@@]23C[C@@]1(O[C@@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O)CC[C@H]2[C@@]12CCC[C@](C)(C(=O)O1)[C@@H]2[C@H]3C(=O)O	ZINC000100777087	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC	ZINC000150370773	endogenous in-man
C/C=C1\[C@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)OC=C(C(=O)OC)[C@@H]1CC(=O)OC	ZINC000257469592	endogenous in-man
O=C(OCc1ccccc1)c1c(O)cccc1O[C@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O	ZINC000015046967	endogenous in-man
CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](O)COC(=O)CCC/C=C\CCCCCCCC	ZINC000095625625	endogenous in-man
CC(C)CC[C@]1(CC/N=C/c2ccc(N(C)C)cc2)CCO[C@@H](C(C)C)C1	ZINC000004000016	biogenic
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O	ZINC000008234383	endogenous world
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC	ZINC000150373007	endogenous in-man
CCC/C=C1\OC(=O)C2=C1CC[C@@H]1[C@H]2[C@@]23CCC=C[C@@]12C(=O)O/C3=C/CCC	ZINC000085999442	endogenous in-man
C=C1C(=O)[C@@]23[C@@H](CC[C@@H]1[C@H]2O)[C@]1(CO)[C@@H](O)CC[C@](C)(C=O)[C@H]1C[C@H]3O	ZINC000039054088	biogenic in-vitro
C=C1CC[C@]2(OC1)O[C@@H]1C[C@@H]3[C@H]4CC[C@H]5C[C@@H](O)C[C@H](O)[C@]5(C)[C@@H]4CC[C@]3(C)[C@@H]1[C@@H]2C	ZINC000257622245	endogenous in-man
CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@@H](O)CO[P@@](=O)(O)OCCN	ZINC000040165367	endogenous in-man
CC(C)=CCC[C@H](C(=O)O)[C@@H]1CC[C@@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CC[C@@H](O)C(C)(C)[C@@H]1CC3	ZINC000014510855	biogenic in-vitro
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)COC(=O)CCCCCCCCCCC/C=C\CCCCCCCC	ZINC000150375650	endogenous in-man
C=CCC(=O)CCCCC	ZINC000014614428	endogenous in-man
COC(=O)CCc1ccc(O[C@H]2O[C@@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)c(O)c1	ZINC000257683083	endogenous in-man
